t_ms,rate_hz
813.1,76.0
813.2,65.6
813.3,46.4
813.4,69.6
813.5,52.0
813.6,64.0
813.7,70.4
813.8000000000001,68.0
813.9000000000001,32.0
814.0,50.4
814.1,60.8
814.2,24.8
814.3,80.8
814.4,72.8
814.5,69.6
814.6,32.8
814.7,54.4
814.8000000000001,34.4
814.9000000000001,33.6
815.0,30.4
815.1,38.4
815.2,28.8
815.3,48.0
815.4,14.4
815.5,6.4
815.6,23.2
815.7,32.0
815.8000000000001,30.4
815.9000000000001,24.0
816.0,24.8
816.1,14.4
816.2,14.4
816.3,23.2
816.4,20.0
816.5,19.2
816.6,18.4
816.7,44.8
816.8000000000001,33.6
816.9000000000001,33.6
817.0,19.2
817.1,17.6
817.2,28.0
817.3,32.0
817.4,32.0
817.5,29.6
817.6,15.2
817.7,21.6
817.8000000000001,21.6
817.9000000000001,20.8
818.0,10.4
818.1,15.2
818.2,28.8
818.3,52.0
818.4,62.4
818.5,26.4
818.6,20.0
818.7,28.8
818.8000000000001,28.8
818.9000000000001,27.2
819.0,22.4
819.1,15.2
819.2,12.0
819.3,21.6
819.4,13.6
819.5,12.8
819.6,7.2
819.6999999999999,17.6
819.8000000000001,29.6
819.9000000000001,39.2
820.0,30.4
820.1,26.4
820.2,18.4
820.3000000000001,25.6
820.4,49.6
820.5,36.0
820.6,20.0
820.6999999999999,21.6
820.8000000000001,24.8
820.9000000000001,31.2
821.0,22.4
821.1,16.0
821.2,19.2
821.3000000000001,34.4
821.4,22.4
821.5,20.8
821.6,20.0
821.6999999999999,31.2
821.8000000000001,34.4
821.9000000000001,20.0
822.0,41.6
822.1,32.0
822.2,28.0
822.3000000000001,9.6
822.4,7.2
822.5,16.8
822.6,14.4
822.6999999999999,14.4
822.8000000000001,30.4
822.9000000000001,25.6
823.0,12.8
823.1,6.4
